,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Type
7616,Greenhills South,14.60169455,121.05035403196808,Bizu Patisserie & Bistro,14.603023745269823,121.0512157532596,Café,Cafe/Tea/Dessert
7617,Greenhills South,14.60169455,121.05035403196808,Chockfull of Nuts,14.602538542102867,121.05106086277338,Bakery,Convenience Stores and Food Essentials
7618,Greenhills South,14.60169455,121.05035403196808,Chili's Grill & Bar,14.601762910838199,121.05274585453377,Tex-Mex Restaurant,Restaurant
7619,Greenhills South,14.60169455,121.05035403196808,Turks,14.602950413715426,121.05087755034671,Doner Restaurant,Restaurant
7620,Greenhills South,14.60169455,121.05035403196808,Razon's of Guagua,14.600920416989648,121.04918827283943,Filipino Restaurant,Restaurant
7621,Greenhills South,14.60169455,121.05035403196808,SGS House of Minis,14.602219425925153,121.050999515547,Steakhouse,Restaurant
7622,Greenhills South,14.60169455,121.05035403196808,Food Channel,14.60281708101042,121.05032067699317,Mediterranean Restaurant,Restaurant
7623,Greenhills South,14.60169455,121.05035403196808,Tender Bob's,14.603012587377062,121.05120376448757,Steakhouse,Restaurant
7624,Greenhills South,14.60169455,121.05035403196808,Burger King,14.601244511378965,121.05312151457925,Fast Food Restaurant,Fast Food
7625,Greenhills South,14.60169455,121.05035403196808,Theatre Mall,14.602484375632384,121.05049169992054,Movie Theater,Entertainment
7626,Greenhills South,14.60169455,121.05035403196808,Fitness First Platinum Viridian,14.601577190202734,121.0526442471244,Gym / Fitness Center,Sports & Fitness
7627,Greenhills South,14.60169455,121.05035403196808,Lugang Cafe,14.601501999999998,121.047882,Chinese Restaurant,Restaurant
7628,Greenhills South,14.60169455,121.05035403196808,Starbucks,14.601922221037373,121.05274580867474,Coffee Shop,Cafe/Tea/Dessert
7629,Greenhills South,14.60169455,121.05035403196808,Yellow Cab Pizza Co.,14.601102348060826,121.05063655830564,Pizza Place,Fast Food
7630,Greenhills South,14.60169455,121.05035403196808,Mann Hann,14.60201776252048,121.05064841386806,Asian Restaurant,Restaurant
7631,Greenhills South,14.60169455,121.05035403196808,Cara Mia Gelateria,14.601297594626644,121.05277022268268,Ice Cream Shop,Cafe/Tea/Dessert
7632,Greenhills South,14.60169455,121.05035403196808,Hai Chix & Steaks,14.602267236256454,121.0527947126728,American Restaurant,Restaurant
7633,Greenhills South,14.60169455,121.05035403196808,Dohtonbori,14.60239136411515,121.0525506558276,Japanese Restaurant,Restaurant
7634,Greenhills South,14.60169455,121.05035403196808,Razon's of Guagua,14.60224696944844,121.0472975094239,Filipino Restaurant,Restaurant
7635,Greenhills South,14.60169455,121.05035403196808,Mom & Tina's Bakery Cafe,14.601252289310315,121.0476040414225,Café,Cafe/Tea/Dessert
7636,Greenhills South,14.60169455,121.05035403196808,Rita's Italian Ice,14.602489663060913,121.04995169349793,Dessert Shop,Cafe/Tea/Dessert
7637,Greenhills South,14.60169455,121.05035403196808,Conti's,14.601147716982029,121.05369659086432,Dessert Shop,Cafe/Tea/Dessert
7638,Greenhills South,14.60169455,121.05035403196808,Banapple Pies & Cheesecakes,14.601169065529252,121.05363547942964,Bakery,Convenience Stores and Food Essentials
7639,Greenhills South,14.60169455,121.05035403196808,Craft Coffee Revolution,14.602403014875055,121.05261007302981,Coffee Shop,Cafe/Tea/Dessert
7640,Greenhills South,14.60169455,121.05035403196808,Sun Moon Restaurant,14.602040679629805,121.04710150290802,Chinese Restaurant,Restaurant
7641,Greenhills South,14.60169455,121.05035403196808,Bioessence Serenity Spa,14.600970301414742,121.05440813820564,Spa,"Cosmetics, Clothes, Beauty and Health Services"
7642,Greenhills South,14.60169455,121.05035403196808,CrossFit Greenhills,14.60447228053309,121.05295564677336,Gym / Fitness Center,Sports & Fitness
7643,Greenhills South,14.60169455,121.05035403196808,Cafe7Gram,14.604163019607425,121.052291230118,Café,Cafe/Tea/Dessert
7644,Greenhills South,14.60169455,121.05035403196808,District 8 Gastropub,14.60029315505759,121.04966940556088,Gastropub,Restaurant
7645,Greenhills South,14.60169455,121.05035403196808,Mister Donut,14.600514466122654,121.05003322426336,Donut Shop,Cafe/Tea/Dessert
7646,Greenhills South,14.60169455,121.05035403196808,Shakey's,14.60052148233465,121.04971735723457,Pizza Place,Fast Food
7647,Greenhills South,14.60169455,121.05035403196808,Bacolod Chicken Inasal,14.600263534929526,121.04999803420924,BBQ Joint,Restaurant
7648,Greenhills South,14.60169455,121.05035403196808,Shell Select Greenhills,14.599695966356707,121.04926255796127,Grocery Store,Convenience Stores and Food Essentials
7649,Greenhills South,14.60169455,121.05035403196808,Oyster Boy,14.600090241222134,121.04973999509794,Other Nightlife,Night Life
7650,Greenhills South,14.60169455,121.05035403196808,Rustic Seafood,14.60015765146432,121.0498137327524,Seafood Restaurant,Restaurant
7651,Greenhills South,14.60169455,121.05035403196808,National Book Store,14.600541592986806,121.04970618294055,Bookstore,"Gadgets, Hardware, Toys, etc."
7652,Greenhills South,14.60169455,121.05035403196808,Chivz,14.600382440406275,121.04944537261328,Bar,Night Life
7653,Greenhills South,14.60169455,121.05035403196808,Garage 88,14.600398155447992,121.04958486731334,Bar,Night Life
7654,Greenhills South,14.60169455,121.05035403196808,Chowking,14.600614088035481,121.04922461229091,Chinese Restaurant,Restaurant
7655,Greenhills South,14.60169455,121.05035403196808,7-Eleven,14.600829780823085,121.0478638483952,Convenience Store,Convenience Stores and Food Essentials
7656,Greenhills South,14.60169455,121.05035403196808,Charles & Keith,14.599757014907825,121.05177067686137,Shoe Store,"Gadgets, Hardware, Toys, etc."
7657,San Joaquin,14.5513175,121.0769435,Dunkin',14.550687125581113,121.07615947723387,Donut Shop,Cafe/Tea/Dessert
7658,San Joaquin,14.5513175,121.0769435,McDonald's,14.551432378430107,121.07480134580976,Fast Food Restaurant,Fast Food
7659,San Joaquin,14.5513175,121.0769435,Mercury Drug,14.551707619438556,121.07448074489989,Pharmacy,Convenience Stores and Food Essentials
7660,San Joaquin,14.5513175,121.0769435,KFC,14.552183,121.074844,Fast Food Restaurant,Fast Food
7661,San Joaquin,14.5513175,121.0769435,Chowking,14.551921692684695,121.07415974305088,Asian Restaurant,Restaurant
7662,San Joaquin,14.5513175,121.0769435,Metro Muscles Gym and Fitness Center,14.550804858035526,121.07970489139309,Gym / Fitness Center,Sports & Fitness
7663,San Joaquin,14.5513175,121.0769435,During's,14.551817644741847,121.08124782305758,BBQ Joint,Restaurant
7664,Pinagbuhatan,14.53601925,121.1021903915322,Pinagbuhatan Ferry Station,14.535887945929408,121.10132328448552,Boat or Ferry,Vehicle/Transport Related
7665,Pinagbuhatan,14.53601925,121.1021903915322,Sky Range Shooting Club,14.538280723054312,121.10149116771457,Gun Range,Sports & Fitness
7666,Pinagbuhatan,14.53601925,121.1021903915322,Ignacio's,14.532108085710455,121.10294401645659,Restaurant,Restaurant
7667,Pinagbuhatan,14.53601925,121.1021903915322,Linden Suites,14.531895646524935,121.10170941556056,Hotel,Accomodation
7668,Kapitolyo,14.571222,121.05941440000001,Poco Deli,14.571082655944238,121.06085145551359,Deli / Bodega,Convenience Stores and Food Essentials
7669,Kapitolyo,14.571222,121.05941440000001,Tittos Latin BBQ & Brew,14.571736566435776,121.0607758799362,Latin American Restaurant,Restaurant
7670,Kapitolyo,14.571222,121.05941440000001,Urban Ashram Manila,14.572608895514678,121.05779805511456,Yoga Studio,Sports & Fitness
7671,Kapitolyo,14.571222,121.05941440000001,Charlie's Grind & Grill,14.571543510703357,121.06071313267515,Burger Joint,Fast Food
7672,Kapitolyo,14.571222,121.05941440000001,ThaiDara,14.570956094432006,121.06081360783396,Thai Restaurant,Restaurant
7673,Kapitolyo,14.571222,121.05941440000001,Caution Hot! 警告辣 Spicy Noodle House,14.571519370155054,121.06078542529428,Noodle House,Restaurant
7674,Kapitolyo,14.571222,121.05941440000001,Cafe Juanita,14.572956896968071,121.06077915799152,Filipino Restaurant,Restaurant
7675,Kapitolyo,14.571222,121.05941440000001,RM-16,14.571714376183715,121.06080455106311,Lounge,Accomodation
7676,Kapitolyo,14.571222,121.05941440000001,Mad Mark’s Creamery and Good Eats,14.570824870193885,121.06082232870844,Ice Cream Shop,Cafe/Tea/Dessert
7677,Kapitolyo,14.571222,121.05941440000001,Epic Coffee Roastery,14.57208,121.06071499999999,Coffee Shop,Cafe/Tea/Dessert
7678,Kapitolyo,14.571222,121.05941440000001,Locavore,14.571621157506366,121.05647753146229,Filipino Restaurant,Restaurant
7679,Kapitolyo,14.571222,121.05941440000001,Ace Hotel & Suites,14.573395238624489,121.05927919088334,Hotel,Accomodation
7680,Kapitolyo,14.571222,121.05941440000001,Haru Sushi Bar & Restaurant,14.572890276966904,121.06066393336391,Japanese Restaurant,Restaurant
7681,Kapitolyo,14.571222,121.05941440000001,Breakfast @ Juanita,14.572985043976345,121.06077070413723,Breakfast Spot,Restaurant
7682,Kapitolyo,14.571222,121.05941440000001,Frankie’s New York Buffalo Wings,14.57412017624393,121.06073727037196,Wings Joint,Fast Food
7683,Kapitolyo,14.571222,121.05941440000001,Ace Water Spa,14.57354732227301,121.05909986867643,Pool,Tourist Destination
7684,Kapitolyo,14.571222,121.05941440000001,Starbucks,14.573948154387224,121.05746656366112,Coffee Shop,Cafe/Tea/Dessert
7685,Kapitolyo,14.571222,121.05941440000001,Juanito's Bistro,14.569079031055393,121.060056472643,Gastropub,Restaurant
7686,Kapitolyo,14.571222,121.05941440000001,Grande Torino,14.571795173014126,121.05844543064899,Italian Restaurant,Restaurant
7687,Kapitolyo,14.571222,121.05941440000001,Chatime,14.573248330703967,121.05808483556872,Bubble Tea Shop,Cafe/Tea/Dessert
7688,Kapitolyo,14.571222,121.05941440000001,Uncle Moe's Shawarma Hub,14.573632411839338,121.05905508618977,Mediterranean Restaurant,Restaurant
7689,Kapitolyo,14.571222,121.05941440000001,Orange Dance Studio - Philippines,14.571851928721198,121.0563505009093,Dance Studio,Sports & Fitness
7690,Kapitolyo,14.571222,121.05941440000001,Silantro Fil-Mex Cantina,14.567616755144892,121.057919729724,Mexican Restaurant,Restaurant
7691,Kapitolyo,14.571222,121.05941440000001,Rub Ribs & BBQ,14.567588162602705,121.05858564774186,BBQ Joint,Restaurant
7692,Kapitolyo,14.571222,121.05941440000001,Warung Kapitolyo,14.56773033928562,121.05916153007652,Indonesian Restaurant,Restaurant
7693,Kapitolyo,14.571222,121.05941440000001,United Coffee,14.574113208965821,121.05938847318257,Coffee Shop,Cafe/Tea/Dessert
7694,Kapitolyo,14.571222,121.05941440000001,Calderón,14.571609229898586,121.06069098680322,Paella Restaurant,Restaurant
7695,Kapitolyo,14.571222,121.05941440000001,Starbucks,14.574433465043649,121.06243390253924,Coffee Shop,Cafe/Tea/Dessert
7696,Kapitolyo,14.571222,121.05941440000001,Amare La Cucina,14.567560247348494,121.05756673065773,Pizza Place,Fast Food
7697,Kapitolyo,14.571222,121.05941440000001,CF Kapitolyo,14.567402138769946,121.05844659367563,Athletics & Sports,Sports & Fitness
7698,Kapitolyo,14.571222,121.05941440000001,Karnitas Korner,14.5742992457199,121.05988386590583,Bistro,Restaurant
7699,Kapitolyo,14.571222,121.05941440000001,Three Sisters,14.567689294419225,121.0568326138896,Asian Restaurant,Restaurant
7700,Kapitolyo,14.571222,121.05941440000001,Oriental Pearl,14.568826087665752,121.05573425442788,Cantonese Restaurant,Restaurant
7701,Kapitolyo,14.571222,121.05941440000001,Globake,14.574427137776954,121.05819354137459,Bakery,Convenience Stores and Food Essentials
7702,Kapitolyo,14.571222,121.05941440000001,Mercury Drug,14.57389074336982,121.06168441414309,Pharmacy,Convenience Stores and Food Essentials
7703,Kapitolyo,14.571222,121.05941440000001,Gerry's Jeepney,14.56792588721752,121.05924253653583,Restaurant,Restaurant
7704,Kapitolyo,14.571222,121.05941440000001,Dairy Queen,14.57226084738723,121.0558742497877,Ice Cream Shop,Cafe/Tea/Dessert
7705,Kapitolyo,14.571222,121.05941440000001,Flirt Waxing Lounge,14.56755601144783,121.05842647336313,Spa,"Cosmetics, Clothes, Beauty and Health Services"
7706,Kapitolyo,14.571222,121.05941440000001,Bok Bok's Inasal,14.567325937524163,121.05855481066637,Filipino Restaurant,Restaurant
7707,Kapitolyo,14.571222,121.05941440000001,Krispy & Buck Ice Cream,14.567581555995613,121.05835941465791,Ice Cream Shop,Cafe/Tea/Dessert
7708,Kapitolyo,14.571222,121.05941440000001,Taco Vengo,14.574064842850705,121.05603938734416,Taco Place,Fast Food
7709,Kapitolyo,14.571222,121.05941440000001,Puregold Jr.,14.573203257761092,121.05607969892066,Grocery Store,Convenience Stores and Food Essentials
7710,Kapitolyo,14.571222,121.05941440000001,Puregold,14.571209418913453,121.05539280099968,Shopping Mall,"Gadgets, Hardware, Toys, etc."
7711,Kapitolyo,14.571222,121.05941440000001,Big Scoop,14.567629149317552,121.05839902526638,Ice Cream Shop,Cafe/Tea/Dessert
7712,Ugong,14.6886823,121.00967759999999,Kens Facial Center,14.684877719710718,121.00720460682786,Spa,"Cosmetics, Clothes, Beauty and Health Services"
7713,Ortigas Post Office,14.534753899999998,120.9931378,Tim Hortons,14.536695219785743,120.99065519110201,Coffee Shop,Cafe/Tea/Dessert
7714,Ortigas Post Office,14.534753899999998,120.9931378,Conti's Bakeshop & Restaurant,14.537240769499302,120.98998474577128,Restaurant,Restaurant
7715,Ortigas Post Office,14.534753899999998,120.9931378,Max's Restaurant,14.53272267001427,120.99347487115291,Fried Chicken Joint,Fast Food
7716,Ortigas Post Office,14.534753899999998,120.9931378,Clockwork By UCC,14.536742000000002,120.98950900000001,Coffee Shop,Cafe/Tea/Dessert
7717,Ortigas Post Office,14.534753899999998,120.9931378,J.CO Donuts & Coffee,14.537181461609945,120.98922951830721,Donut Shop,Cafe/Tea/Dessert
7718,Ortigas Post Office,14.534753899999998,120.9931378,Gold's Gym,14.537382276586756,120.9920207283388,Gym / Fitness Center,Sports & Fitness
7719,Ortigas Post Office,14.534753899999998,120.9931378,Golden Bay Restaurant,14.533026567485996,120.98953613217036,Chinese Restaurant,Restaurant
7720,Ortigas Post Office,14.534753899999998,120.9931378,Yamato Bakery Café,14.537068455464988,120.9895486444587,Bakery,Convenience Stores and Food Essentials
7721,Ortigas Post Office,14.534753899999998,120.9931378,Flying Dutchman™ | Bluebay Walk,14.538199150489461,120.99054336547852,Clothing Store,"Cosmetics, Clothes, Beauty and Health Services"
7722,Ortigas Post Office,14.534753899999998,120.9931378,Outback Steakhouse,14.537207226473114,120.99022645641114,Steakhouse,Restaurant
7723,Ortigas Post Office,14.534753899999998,120.9931378,Kenny Rogers Roasters,14.535657916723487,120.99322168373148,Diner,Restaurant
7724,Ortigas Post Office,14.534753899999998,120.9931378,The Great Night Market,14.537233674701893,120.99349383277293,Food Truck,Fast Food
7725,Ortigas Post Office,14.534753899999998,120.9931378,Bar Dolci,14.53786459270713,120.99066267267608,Ice Cream Shop,Cafe/Tea/Dessert
7726,Ortigas Post Office,14.534753899999998,120.9931378,The Coffee Bean & Tea Leaf,14.53596768542715,120.98914942244889,Coffee Shop,Cafe/Tea/Dessert
7727,Ortigas Post Office,14.534753899999998,120.9931378,Mitsuyado Sei-Men,14.537182083033619,120.98958627792562,Japanese Restaurant,Restaurant
7728,Ortigas Post Office,14.534753899999998,120.9931378,KFC,14.533682490038016,120.99342647921449,Fast Food Restaurant,Fast Food
7729,Ortigas Post Office,14.534753899999998,120.9931378,DoubleDragon Plaza,14.535885155752062,120.98924993679405,Shopping Mall,"Gadgets, Hardware, Toys, etc."
7730,Ortigas Post Office,14.534753899999998,120.9931378,Burger King Macapagal,14.534333369318212,120.9888738579988,Burger Joint,Fast Food
7731,Ortigas Post Office,14.534753899999998,120.9931378,Burger King,14.537354888795598,120.99179539261752,Fast Food Restaurant,Fast Food
7732,Ortigas Post Office,14.534753899999998,120.9931378,Burger King,14.534104999999998,120.98890700000001,Fast Food Restaurant,Fast Food
7733,Ortigas Post Office,14.534753899999998,120.9931378,Crisostomo,14.537040086897195,120.98963847795416,Filipino Restaurant,Restaurant
7734,Ortigas Post Office,14.534753899999998,120.9931378,Yellow Cab,14.537741583465897,120.9900995043638,Pizza Place,Fast Food
7735,Ortigas Post Office,14.534753899999998,120.9931378,McDonald's,14.532173658666489,120.99548458493244,Fast Food Restaurant,Fast Food
7736,Ortigas Post Office,14.534753899999998,120.9931378,Casino Filipino - Heritage,14.536792329666165,120.9928945110768,Casino,Entertainment
7737,Ortigas Post Office,14.534753899999998,120.9931378,The Heritage Hotel,14.536972710524886,120.99359990016931,Hotel,Accomodation
7738,Ortigas Post Office,14.534753899999998,120.9931378,FamilyMart,14.53726093646351,120.99121347451369,Convenience Store,Convenience Stores and Food Essentials
7739,Ortigas Post Office,14.534753899999998,120.9931378,Chowking,14.537203695982342,120.99174626963979,Chinese Restaurant,Restaurant
7740,Ortigas Post Office,14.534753899999998,120.9931378,Music 21 Plaza,14.537477686999074,120.99540380081154,Karaoke Bar,Night Life
7741,Ortigas Post Office,14.534753899999998,120.9931378,Chowking,14.537343438406575,120.99318016945129,Chinese Restaurant,Restaurant
7742,Ortigas Post Office,14.534753899999998,120.9931378,Copacabana Apartment Pasay City,14.537320135594776,120.994390009217,Hotel,Accomodation
7743,Ortigas Post Office,14.534753899999998,120.9931378,Jollibee,14.537282107879696,120.99189864401819,Fast Food Restaurant,Fast Food
